episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,hist_stats/episode_reward,hist_stats/episode_lengths,sampler_perf/mean_env_wait_ms,sampler_perf/mean_processing_ms,sampler_perf/mean_inference_ms,info/exploration_infos,info/num_target_updates,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/replay_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/mean_q,info/learner/default_policy/max_q,info/learner/default_policy/min_q
444.68435413783754,-540.6540504139148,-208.87702587269288,1000.0,1,1000,False,29000,29,29,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-04-06,1586444646,13.82848334312439,396.16580033302307,34712,ip-172-31-22-137,172.31.22.137,396.16580033302307,29000,29,0,00000,0_use_pytorch=False,"[334.13840647587216, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19990117527457119,0.31536036458961253,1.5690240332479308,[{'cur_scale': 0.02}],29000,1824000,29000,2.359,3.285,7.274,0.003,8798.912,64.0,6.2,2.7000000000000006,7.5893965,16.228224,-1.9300921
500.17431684285333,-540.6540504139148,-185.24198111550803,1000.0,1,1000,False,30000,30,30,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-04-20,1586444660,13.768997192382812,409.9347975254059,34712,ip-172-31-22-137,172.31.22.137,409.9347975254059,30000,30,0,00000,0_use_pytorch=False,"[500.17431684285333, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19976577646785318,0.31523758076271885,1.5673696649643116,[{'cur_scale': 0.02}],30000,1888000,30000,2.393,3.313,7.335,0.003,8724.728,64.0,6.175000000000001,2.7000000000000006,8.230106,18.742174,-4.7809935
500.17431684285333,-540.6540504139148,-181.0450704100495,1000.0,1,1000,False,31000,31,31,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-04-49,1586444689,13.75745153427124,423.6922490596771,34712,ip-172-31-22-137,172.31.22.137,423.6922490596771,31000,31,0,00000,0_use_pytorch=False,"[-55.137749246294014, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1996334640978226,0.3151226603072993,1.5657640391943939,[{'cur_scale': 0.02}],31000,1952000,31000,2.334,3.547,7.292,0.003,8777.047,64.0,6.35952380952381,2.7,8.823574,17.20161,1.2960634
500.17431684285333,-540.6540504139148,-181.30532226505687,1000.0,1,1000,False,32000,32,32,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-05-03,1586444703,13.760846376419067,437.4530954360962,34712,ip-172-31-22-137,172.31.22.137,437.4530954360962,32000,32,0,00000,0_use_pytorch=False,"[-189.373129770286, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19950915264541344,0.31501436781956427,1.5642056706217875,[{'cur_scale': 0.02}],32000,2016000,32000,2.367,3.279,7.275,0.003,8797.499,64.0,6.1842105263157885,2.7000000000000006,10.088467,19.760176,1.0264887
500.17431684285333,-540.6540504139148,-162.93324692007084,1000.0,1,1000,False,33000,33,33,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-05-17,1586444717,13.79013466835022,451.2432301044464,34712,ip-172-31-22-137,172.31.22.137,451.2432301044464,33000,33,0,00000,0_use_pytorch=False,"[424.9731641194828, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19938752409967672,0.31491230761305994,1.5626980077680643,[{'cur_scale': 0.02}],33000,2080000,33000,2.366,3.307,7.296,0.003,8772.315,64.0,6.195,2.7000000000000006,11.036941,20.388327,0.7986943
500.17431684285333,-540.6540504139148,-146.0733232487168,1000.0,1,1000,False,34000,34,34,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-05-31,1586444731,13.77155065536499,465.0147807598114,34712,ip-172-31-22-137,172.31.22.137,465.0147807598114,34000,34,0,00000,0_use_pytorch=False,"[410.3041579059661, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19926900353332527,0.31481673774030994,1.5612404100598285,[{'cur_scale': 0.02}],34000,2144000,34000,2.324,3.292,7.243,0.003,8836.421,64.0,6.178947368421053,2.7000000000000006,11.652082,20.930405,4.625765
542.6524565967956,-540.6540504139148,-126.39544382455931,1000.0,1,1000,False,35000,35,35,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-05-45,1586444745,13.765017032623291,478.7797977924347,34712,ip-172-31-22-137,172.31.22.137,478.7797977924347,35000,35,0,00000,0_use_pytorch=False,"[542.6524565967956, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19915241374769532,0.3147258785253129,1.5598273807445155,[{'cur_scale': 0.02}],35000,2208000,35000,2.355,3.303,7.315,0.003,8749.612,64.0,6.205,2.7000000000000006,13.264576,21.54219,-2.149826
542.6524565967956,-540.6540504139148,-113.65596196382333,1000.0,1,1000,False,36000,36,36,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-06-14,1586444774,13.745457172393799,492.5252549648285,34712,ip-172-31-22-137,172.31.22.137,492.5252549648285,36000,36,0,00000,0_use_pytorch=False,"[332.2259031619349, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19903912026323117,0.3146394088524519,1.5584584433160218,[{'cur_scale': 0.02}],36000,2272000,36000,2.338,3.265,7.244,0.003,8834.88,64.0,6.364285714285715,2.7,13.417689,26.883482,-10.195731
542.6524565967956,-540.6540504139148,-96.46383774039667,1000.0,1,1000,False,37000,37,37,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-06-27,1586444787,13.755743265151978,506.28099822998047,34712,ip-172-31-22-137,172.31.22.137,506.28099822998047,37000,37,0,00000,0_use_pytorch=False,"[522.4526343029634, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1989286723624737,0.31455671572613997,1.557133136289084,[{'cur_scale': 0.02}],37000,2336000,37000,2.347,3.258,7.323,0.003,8740.011,64.0,6.184210526315789,2.7000000000000006,14.269755,24.382645,-7.2891483
634.5385541429077,-540.6540504139148,-77.22693269083602,1000.0,1,1000,False,38000,38,38,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-06-41,1586444801,13.78793716430664,520.0689353942871,34712,ip-172-31-22-137,172.31.22.137,520.0689353942871,38000,38,0,00000,0_use_pytorch=False,"[634.5385541429077, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349, 522.4526343029634]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19882125213822768,0.3144778146259747,1.5558481754791182,[{'cur_scale': 0.02}],38000,2400000,38000,2.392,3.56,7.336,0.003,8723.736,64.0,6.2,2.7000000000000006,15.10655,21.996357,-5.267121
634.5385541429077,-540.6540504139148,-59.467087856011986,1000.0,1,1000,False,39000,39,39,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-06-55,1586444815,13.739574193954468,533.8085095882416,34712,ip-172-31-22-137,172.31.22.137,533.8085095882416,39000,39,0,00000,0_use_pytorch=False,"[615.407015867302, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349, 522.4526343029634, 634.5385541429077]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19871633245975032,0.31440141202169036,1.5546007919729672,[{'cur_scale': 0.02}],39000,2464000,39000,2.365,3.273,7.354,0.003,8702.468,64.0,6.178947368421053,2.7000000000000006,14.671455,27.089045,-8.856304
634.5385541429077,-540.6540504139148,-46.53728207421678,1000.0,1,1000,False,40000,40,40,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-07-09,1586444829,13.747722387313843,547.5562319755554,34712,ip-172-31-22-137,172.31.22.137,547.5562319755554,40000,40,0,00000,0_use_pytorch=False,"[457.7251434157961, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349, 522.4526343029634, 634.5385541429077, 615.407015867302]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19861412023151295,0.31432761337779275,1.5533894296345347,[{'cur_scale': 0.02}],40000,2528000,40000,2.312,3.254,7.221,0.003,8863.205,64.0,6.220000000000001,2.7000000000000006,15.800706,26.598318,-3.0042124
634.5385541429077,-540.6540504139148,-30.390911016643148,1000.0,1,1000,False,41000,41,41,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-07-38,1586444858,13.699028491973877,561.2552604675293,34712,ip-172-31-22-137,172.31.22.137,561.2552604675293,41000,41,0,00000,0_use_pytorch=False,"[615.4639312863022, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349, 522.4526343029634, 634.5385541429077, 615.407015867302, 457.7251434157961]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19851384234723415,0.3142564074422959,1.5522103811059829,[{'cur_scale': 0.02}],41000,2592000,41000,2.353,3.307,7.365,0.003,8689.228,64.0,6.324390243902439,2.7,16.987778,25.510784,-5.4760313
634.5385541429077,-540.6540504139148,-16.3466280666501,1000.0,1,1000,False,42000,42,42,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-07-52,1586444872,13.790220260620117,575.0454807281494,34712,ip-172-31-22-137,172.31.22.137,575.0454807281494,42000,42,0,00000,0_use_pytorch=False,"[559.4689728830649, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349, 522.4526343029634, 634.5385541429077, 615.407015867302, 457.7251434157961, 615.4639312863022]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.19841605311166285,0.31418820321832763,1.5510677946665392,[{'cur_scale': 0.02}],42000,2656000,42000,2.352,3.327,7.353,0.003,8704.33,64.0,6.16,2.7000000000000006,20.279526,27.321615,10.242884
634.5385541429077,-540.6540504139148,-1.4620319468158862,1000.0,1,1000,False,43000,43,43,4ff5cfc29d8442d5af241010bd32c1db,2020-04-09_15-08-05,1586444885,13.74765944480896,588.7931401729584,34712,ip-172-31-22-137,172.31.22.137,588.7931401729584,43000,43,0,00000,0_use_pytorch=False,"[623.691005086221, -295.68527026830975, -100.21947962918252, -540.6540504139148, -531.7702329440481, -412.52126390333194, -498.086213866079, -532.8418560439185, -485.840895641563, -390.73683720320633, -363.64940432026765, -395.3873300646035, -472.6715674389098, -451.59174735693625, -490.45837244030116, -264.04045513399876, -388.3690173469221, -133.06038356608906, -61.42018361897942, -93.28180340527483, -63.56375217251576, -140.82004836928064, -62.4287822350848, -110.51588424754193, 37.95691508182904, -7.975580991297672, 59.98714334811212, 444.68435413783754, 353.38984326981273, 334.13840647587216, 500.17431684285333, -55.137749246294014, -189.373129770286, 424.9731641194828, 410.3041579059661, 542.6524565967956, 332.2259031619349, 522.4526343029634, 634.5385541429077, 615.407015867302, 457.7251434157961, 615.4639312863022, 559.4689728830649]","[1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000, 1000]",0.1983207850215174,0.3141226128379597,1.5499570583257372,[{'cur_scale': 0.02}],43000,2720000,43000,2.355,3.266,7.32,0.003,8743.57,64.0,6.157894736842106,2.7000000000000006,19.481457,27.740639,11.611152
