episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/load_time_ms,info/grad_time_ms,info/update_time_ms,perf/cpu_util_percent,perf/ram_util_percent,info/learner/default_policy/cur_kl_coeff,info/learner/default_policy/cur_lr,info/learner/default_policy/total_loss,info/learner/default_policy/policy_loss,info/learner/default_policy/vf_loss,info/learner/default_policy/vf_explained_var,info/learner/default_policy/kl,info/learner/default_policy/entropy,info/learner/default_policy/entropy_coeff
1465.0,180.0,794.1,4087.59,4,5000,False,13310000,14822,2662,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-08,1579693148,5.594498872756958,15053.386552810669,3554,ip-172-31-17-119,172.31.17.119,15053.386552810669,13310000,2662,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13310000,13310000,1739.101,696.329,3103.704,11.383,22.700000000000003,11.075,0.75,4.999999873689376e-05,0.004226907,-0.041967228,0.049436606,0.9901675,0.0062387907,0.7921568,0.009999999776482582
1470.0,180.0,790.3,4094.67,5,5000,False,13315000,14827,2663,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-14,1579693154,5.749411106109619,15059.135963916779,3554,ip-172-31-17-119,172.31.17.119,15059.135963916779,13315000,2663,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13315000,13315000,1757.176,698.185,3104.153,11.353,22.5625,11.0625,0.75,4.999999873689376e-05,0.028173301,-0.03861078,0.06973694,0.9860762,0.006953837,0.8168253,0.009999999776482582
1470.0,135.0,797.4,4140.79,5,5000,False,13320000,14832,2664,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-19,1579693159,5.5999040603637695,15064.735867977142,3554,ip-172-31-17-119,172.31.17.119,15064.735867977142,13320000,2664,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13320000,13320000,1761.668,699.182,3103.923,11.414,22.612499999999997,11.087499999999999,0.75,4.999999873689376e-05,0.02236382,-0.03980597,0.06513163,0.98538744,0.007228273,0.8383051,0.009999999776482582
1470.0,135.0,787.35,4084.81,4,5000,False,13325000,14836,2665,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-25,1579693165,5.60643458366394,15070.342302560806,3554,ip-172-31-17-119,172.31.17.119,15070.342302560806,13325000,2665,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13325000,13325000,1764.834,695.281,3105.068,11.474,22.4625,11.0625,0.75,4.999999873689376e-05,0.016791727,-0.03928136,0.058471553,0.9867698,0.0076251775,0.8117353,0.009999999776482582
1470.0,135.0,794.35,4133.27,2,5000,False,13330000,14838,2666,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-30,1579693170,5.566296577453613,15075.90859913826,3554,ip-172-31-17-119,172.31.17.119,15075.90859913826,13330000,2666,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13330000,13330000,1769.896,690.395,3104.885,11.406,22.387500000000003,11.075,0.75,4.999999873689376e-05,0.005263368,-0.041631266,0.05025444,0.98898256,0.007114598,0.869575,0.009999999776482582
1470.0,135.0,803.7,4177.34,3,5000,False,13335000,14841,2667,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-36,1579693176,5.5983967781066895,15081.506995916367,3554,ip-172-31-17-119,172.31.17.119,15081.506995916367,13335000,2667,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13335000,13335000,1768.595,684.953,3106.911,11.516,22.525,11.0625,0.75,4.999999873689376e-05,0.005195795,-0.04102533,0.049598604,0.9895263,0.007205043,0.87812674,0.009999999776482582
1470.0,135.0,818.65,4222.94,3,5000,False,13340000,14844,2668,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-42,1579693182,5.584961414337158,15087.091957330704,3554,ip-172-31-17-119,172.31.17.119,15087.091957330704,13340000,2668,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13340000,13340000,1774.873,682.341,3100.963,11.527,22.1875,11.075,0.75,4.999999873689376e-05,0.01050748,-0.044176,0.058431763,0.9887077,0.007392551,0.92926943,0.009999999776482582
1470.0,135.0,828.5,4285.98,2,5000,False,13345000,14846,2669,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-47,1579693187,5.523572683334351,15092.615530014038,3554,ip-172-31-17-119,172.31.17.119,15092.615530014038,13345000,2669,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13345000,13345000,1763.297,680.076,3105.524,11.09,22.4875,11.075,0.75,4.999999873689376e-05,0.021384152,-0.042333134,0.06713538,0.986724,0.0071047284,0.87466395,0.009999999776482582
1470.0,135.0,833.3,4305.97,5,5000,False,13350000,14851,2670,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-53,1579693193,5.6229846477508545,15098.238514661789,3554,ip-172-31-17-119,172.31.17.119,15098.238514661789,13350000,2670,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13350000,13350000,1761.025,677.605,3107.043,11.243,22.8125,11.087499999999999,0.75,4.999999873689376e-05,0.031731635,-0.039839618,0.0748952,0.9877235,0.00734027,0.88291425,0.009999999776482582
1470.0,135.0,861.8,4427.17,6,5000,False,13355000,14857,2671,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-39-58,1579693198,5.511237382888794,15103.749752044678,3554,ip-172-31-17-119,172.31.17.119,15103.749752044678,13355000,2671,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13355000,13355000,1765.323,672.542,3107.581,11.318,22.362499999999997,11.099999999999998,0.75,4.999999873689376e-05,0.010712683,-0.03696494,0.051199514,0.99155986,0.0066422326,0.8503563,0.009999999776482582
1470.0,135.0,855.1,4422.89,5,5000,False,13360000,14862,2672,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-04,1579693204,5.7134623527526855,15109.46321439743,3554,ip-172-31-17-119,172.31.17.119,15109.46321439743,13360000,2672,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13360000,13360000,1774.824,675.522,3107.942,11.108,22.725,11.05,0.75,4.999999873689376e-05,0.0073818914,-0.042352185,0.05241563,0.9901986,0.007274159,0.81371737,0.009999999776482582
1470.0,135.0,855.7,4411.85,9,5000,False,13365000,14871,2673,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-10,1579693210,5.7458038330078125,15115.209018230438,3554,ip-172-31-17-119,172.31.17.119,15115.209018230438,13365000,2673,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13365000,13365000,1766.372,682.978,3108.496,10.983,22.0125,11.075,0.75,4.999999873689376e-05,0.013683615,-0.037804037,0.05499361,0.99129087,0.0064856084,0.8370166,0.009999999776482582
1560.0,135.0,867.6,4472.37,4,5000,False,13370000,14875,2674,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-15,1579693215,5.71134614944458,15120.920364379883,3554,ip-172-31-17-119,172.31.17.119,15120.920364379883,13370000,2674,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13370000,13370000,1778.789,678.337,3112.268,10.94,21.85,11.0625,0.75,4.999999873689376e-05,0.00051718147,-0.04313097,0.04685017,0.99215233,0.0068479218,0.8337962,0.009999999776482582
1560.0,135.0,864.25,4459.75,3,5000,False,13375000,14878,2675,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-21,1579693221,5.603806972503662,15126.524171352386,3554,ip-172-31-17-119,172.31.17.119,15126.524171352386,13375000,2675,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13375000,13375000,1776.312,680.012,3112.874,10.816,20.7125,11.0625,0.75,4.999999873689376e-05,0.0028796282,-0.041000206,0.047443084,0.98998195,0.0063564023,0.8330555,0.009999999776482582
1560.0,135.0,884.85,4592.18,9,5000,False,13380000,14887,2676,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-27,1579693227,5.614040851593018,15132.13821220398,3554,ip-172-31-17-119,172.31.17.119,15132.13821220398,13380000,2676,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13380000,13380000,1777.905,684.181,3113.284,10.547,21.450000000000003,11.087499999999999,0.75,4.999999873689376e-05,0.029601235,-0.03811031,0.07093417,0.9882067,0.0071375533,0.85758,0.009999999776482582
1560.0,135.0,888.9,4592.04,1,5000,False,13385000,14888,2677,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-32,1579693232,5.467162370681763,15137.605374574661,3554,ip-172-31-17-119,172.31.17.119,15137.605374574661,13385000,2677,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13385000,13385000,1769.076,682.117,3111.635,10.273,21.325,11.075,0.75,4.999999873689376e-05,0.015295128,-0.039711446,0.058231466,0.9880155,0.006929893,0.84223115,0.009999999776482582
1560.0,135.0,885.1,4561.56,2,5000,False,13390000,14890,2678,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-38,1579693238,5.524909496307373,15143.130284070969,3554,ip-172-31-17-119,172.31.17.119,15143.130284070969,13390000,2678,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13390000,13390000,1760.625,680.837,3115.98,10.157,21.475,11.0875,0.75,4.999999873689376e-05,0.022469435,-0.04095564,0.06615211,0.9836963,0.0077421116,0.8533613,0.009999999776482582
1560.0,135.0,870.4,4541.16,5,5000,False,13395000,14895,2679,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-43,1579693243,5.5028581619262695,15148.633142232895,3554,ip-172-31-17-119,172.31.17.119,15148.633142232895,13395000,2679,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13395000,13395000,1767.741,673.747,3114.181,10.418,22.55,11.075,0.75,4.999999873689376e-05,0.013184093,-0.042087674,0.058608472,0.9863868,0.0068588806,0.84808666,0.009999999776482582
1560.0,135.0,858.5,4516.2,3,5000,False,13400000,14898,2680,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-49,1579693249,5.542711973190308,15154.175854206085,3554,ip-172-31-17-119,172.31.17.119,15154.175854206085,13400000,2680,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13400000,13400000,1767.816,666.029,3113.169,10.532,23.0875,11.075,0.75,4.999999873689376e-05,0.015923701,-0.04409408,0.06269696,0.98412496,0.008064963,0.87279016,0.009999999776482582
1560.0,135.0,861.95,4530.94,4,5000,False,13405000,14902,2681,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-40-54,1579693254,5.621661901473999,15159.79751610756,3554,ip-172-31-17-119,172.31.17.119,15159.79751610756,13405000,2681,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13405000,13405000,1775.006,673.282,3110.064,10.486,23.225,11.0625,0.75,4.999999873689376e-05,0.005746004,-0.04202032,0.05136489,0.9902285,0.0067022867,0.86252755,0.009999999776482582
1560.0,135.0,861.15,4528.39,4,5000,False,13410000,14906,2682,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-00,1579693260,5.670284986495972,15165.467801094055,3554,ip-172-31-17-119,172.31.17.119,15165.467801094055,13410000,2682,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13410000,13410000,1766.999,672.358,3113.348,10.82,23.1375,11.05,0.75,4.999999873689376e-05,0.0017990371,-0.044473905,0.049626596,0.99105585,0.006743461,0.8411255,0.009999999776482582
1560.0,135.0,858.9,4506.11,3,5000,False,13415000,14909,2683,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-06,1579693266,5.6276373863220215,15171.095438480377,3554,ip-172-31-17-119,172.31.17.119,15171.095438480377,13415000,2683,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13415000,13415000,1759.671,666.751,3115.352,10.887,23.1,11.0875,0.75,4.999999873689376e-05,0.019663204,-0.0407454,0.06342924,0.98703176,0.00719419,0.84162825,0.009999999776482582
1560.0,135.0,881.35,4595.96,6,5000,False,13420000,14915,2684,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-12,1579693272,5.78400182723999,15176.879440307617,3554,ip-172-31-17-119,172.31.17.119,15176.879440307617,13420000,2684,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13420000,13420000,1756.155,675.893,3116.512,11.233,23.025,11.0625,0.75,4.999999873689376e-05,0.02010556,-0.03897132,0.062027574,0.98918563,0.0071280473,0.8296733,0.009999999776482582
1560.0,135.0,900.05,4701.5,11,5000,False,13425000,14926,2685,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-17,1579693277,5.683592081069946,15182.563032388687,3554,ip-172-31-17-119,172.31.17.119,15182.563032388687,13425000,2685,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13425000,13425000,1759.576,678.307,3117.907,11.364,23.275,11.0625,0.75,4.999999873689376e-05,0.038267545,-0.038300786,0.07988359,0.9884013,0.0074516283,0.8903983,0.009999999776482582
1560.0,215.0,907.6,4744.36,6,5000,False,13430000,14932,2686,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-23,1579693283,5.644236326217651,15188.207268714905,3554,ip-172-31-17-119,172.31.17.119,15188.207268714905,13430000,2686,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13430000,13430000,1762.329,675.142,3120.478,11.514,22.625,11.075,0.75,4.999999873689376e-05,0.017783608,-0.03908346,0.05981238,0.99078894,0.007907333,0.88758135,0.009999999776482582
1560.0,215.0,907.6,4744.36,0,5000,False,13435000,14932,2687,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-28,1579693288,5.579262971878052,15193.786531686783,3554,ip-172-31-17-119,172.31.17.119,15193.786531686783,13435000,2687,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13435000,13435000,1768.446,679.13,3121.36,11.63,22.575000000000003,11.075000000000001,0.75,4.999999873689376e-05,0.0017596775,-0.039890792,0.04527857,0.99124783,0.0067610913,0.869892,0.009999999776482582
1560.0,215.0,903.65,4712.75,4,5000,False,13440000,14936,2688,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-34,1579693294,5.612347364425659,15199.398879051208,3554,ip-172-31-17-119,172.31.17.119,15199.398879051208,13440000,2688,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13440000,13440000,1774.074,684.984,3118.871,11.72,22.575,11.087499999999999,0.75,4.999999873689376e-05,0.0005328756,-0.040941942,0.04543393,0.9900675,0.006343524,0.87167627,0.009999999776482582
1560.0,215.0,894.5,4677.33,4,5000,False,13445000,14940,2689,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-40,1579693300,5.649361848831177,15205.04824090004,3554,ip-172-31-17-119,172.31.17.119,15205.04824090004,13445000,2689,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13445000,13445000,1777.798,693.351,3120.69,11.713,22.4125,11.0875,0.75,4.999999873689376e-05,0.014767403,-0.04133151,0.0598531,0.98709524,0.007420325,0.9319434,0.009999999776482582
1560.0,215.0,876.0,4592.02,6,5000,False,13450000,14946,2690,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-45,1579693305,5.599042177200317,15210.64728307724,3554,ip-172-31-17-119,172.31.17.119,15210.64728307724,13450000,2690,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13450000,13450000,1782.138,696.371,3119.83,11.755,22.5375,11.1,0.75,4.999999873689376e-05,0.018251043,-0.041834924,0.06385074,0.9847848,0.006792154,0.8858889,0.009999999776482582
1560.0,215.0,872.1,4579.34,1,5000,False,13455000,14947,2691,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-51,1579693311,5.598538398742676,15216.245821475983,3554,ip-172-31-17-119,172.31.17.119,15216.245821475983,13455000,2691,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13455000,13455000,1776.931,695.547,3123.483,11.693,21.7875,11.075,0.75,4.999999873689376e-05,0.021780824,-0.039616235,0.06478955,0.98525304,0.0068708276,0.8545605,0.009999999776482582
1560.0,215.0,857.6,4515.9,5,5000,False,13460000,14952,2692,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-41-57,1579693317,5.640450716018677,15221.886272192001,3554,ip-172-31-17-119,172.31.17.119,15221.886272192001,13460000,2692,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13460000,13460000,1773.429,698.551,3121.869,11.29,22.35,11.087499999999999,0.75,4.999999873689376e-05,0.016250199,-0.03844894,0.0587878,0.98678505,0.006597554,0.90368164,0.009999999776482582
1560.0,215.0,856.75,4555.33,4,5000,False,13465000,14956,2693,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-03,1579693323,5.8859124183654785,15227.772184610367,3554,ip-172-31-17-119,172.31.17.119,15227.772184610367,13465000,2693,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13465000,13465000,1785.249,709.243,3123.593,11.203,21.61111111111111,11.0,0.75,4.999999873689376e-05,0.011215741,-0.044883598,0.059967272,0.9879508,0.0065995515,0.88175976,0.009999999776482582
1560.0,215.0,858.85,4554.62,5,5000,False,13470000,14961,2694,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-08,1579693328,5.643476247787476,15233.415660858154,3554,ip-172-31-17-119,172.31.17.119,15233.415660858154,13470000,2694,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13470000,13470000,1772.165,712.447,3120.618,10.992,22.3375,11.0125,0.75,4.999999873689376e-05,0.023447258,-0.036602654,0.0634473,0.9881234,0.0064723426,0.825164,0.009999999776482582
1560.0,215.0,850.3,4523.34,4,5000,False,13475000,14965,2695,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-14,1579693334,5.606390714645386,15239.0220515728,3554,ip-172-31-17-119,172.31.17.119,15239.0220515728,13475000,2695,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13475000,13475000,1768.372,710.066,3118.89,11.051,22.2875,11.025,0.75,4.999999873689376e-05,0.022325912,-0.03980648,0.0649341,0.98707247,0.0069731832,0.80315906,0.009999999776482582
1560.0,215.0,852.2,4524.85,3,5000,False,13480000,14968,2696,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-19,1579693339,5.605693578720093,15244.62774515152,3554,ip-172-31-17-119,172.31.17.119,15244.62774515152,13480000,2696,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13480000,13480000,1760.166,714.388,3119.011,11.006,22.475,11.075,0.75,4.999999873689376e-05,0.02187569,-0.041995745,0.06711097,0.98584783,0.0071486672,0.8601042,0.009999999776482582
1560.0,215.0,851.75,4537.68,5,5000,False,13485000,14973,2697,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-25,1579693345,5.610668659210205,15250.23841381073,3554,ip-172-31-17-119,172.31.17.119,15250.23841381073,13485000,2697,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13485000,13485000,1757.182,718.012,3120.316,10.826,22.3,11.0625,0.75,4.999999873689376e-05,0.0013795383,-0.046416663,0.05130763,0.9888584,0.0071382276,0.8865104,0.009999999776482582
1495.0,215.0,845.05,4508.66,5,5000,False,13490000,14978,2698,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-31,1579693351,5.623158693313599,15255.861572504044,3554,ip-172-31-17-119,172.31.17.119,15255.861572504044,13490000,2698,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13490000,13490000,1755.942,717.386,3123.481,10.659,22.6375,11.05,0.75,4.999999873689376e-05,0.008421418,-0.043210857,0.054937325,0.9891664,0.0068216077,0.8421262,0.009999999776482582
1495.0,215.0,844.6,4518.3,4,5000,False,13495000,14982,2699,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-36,1579693356,5.629415512084961,15261.490988016129,3554,ip-172-31-17-119,172.31.17.119,15261.490988016129,13495000,2699,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13495000,13495000,1755.998,712.142,3126.84,10.644,22.6,11.075,0.75,4.999999873689376e-05,0.002126709,-0.043700185,0.049823206,0.992914,0.0064910436,0.8864592,0.009999999776482582
1495.0,215.0,840.5,4498.9,4,5000,False,13500000,14986,2700,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-42,1579693362,5.531462907791138,15267.02245092392,3554,ip-172-31-17-119,172.31.17.119,15267.02245092392,13500000,2700,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13500000,13500000,1754.29,706.726,3127.407,10.43,23.2,11.085714285714287,0.75,4.999999873689376e-05,0.0016164945,-0.039276086,0.044561155,0.9920397,0.00636328,0.84410363,0.009999999776482582
1495.0,215.0,849.95,4542.77,5,5000,False,13505000,14991,2701,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-47,1579693367,5.439425706863403,15272.461876630783,3554,ip-172-31-17-119,172.31.17.119,15272.461876630783,13505000,2701,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13505000,13505000,1746.173,701.204,3124.837,10.617,22.6375,11.1,0.75,4.999999873689376e-05,0.012868172,-0.041880585,0.05842322,0.9885565,0.006335958,0.8426439,0.009999999776482582
1495.0,215.0,856.55,4540.85,4,5000,False,13510000,14995,2702,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-53,1579693373,5.539486646652222,15278.001363277435,3554,ip-172-31-17-119,172.31.17.119,15278.001363277435,13510000,2702,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13510000,13510000,1739.825,697.702,3124.477,10.763,22.6875,11.100000000000001,0.75,4.999999873689376e-05,0.010278819,-0.038975175,0.05273834,0.9898118,0.0059159007,0.7921268,0.009999999776482582
1515.0,215.0,871.75,4615.32,7,5000,False,13515000,15002,2703,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-42-59,1579693379,5.622277736663818,15283.6236410141,3554,ip-172-31-17-119,172.31.17.119,15283.6236410141,13515000,2703,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13515000,13515000,1732.188,682.768,3121.906,10.777,22.675,11.087499999999999,0.75,4.999999873689376e-05,0.02066347,-0.039231732,0.063118875,0.9887025,0.006591854,0.81675637,0.009999999776482582
1515.0,215.0,876.5,4649.72,3,5000,False,13520000,15005,2704,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-04,1579693384,5.459735155105591,15289.083376169205,3554,ip-172-31-17-119,172.31.17.119,15289.083376169205,13520000,2704,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13520000,13520000,1728.829,667.825,3121.297,10.401,22.700000000000003,11.087499999999999,0.75,4.999999873689376e-05,0.015740663,-0.039635833,0.05880512,0.9890211,0.00689325,0.8598568,0.009999999776482582
1515.0,215.0,877.65,4673.62,3,5000,False,13525000,15008,2705,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-10,1579693390,5.614567518234253,15294.697943687439,3554,ip-172-31-17-119,172.31.17.119,15294.697943687439,13525000,2705,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13525000,13525000,1733.412,666.364,3119.029,10.369,22.95,11.0875,0.75,4.999999873689376e-05,0.0050087646,-0.04210462,0.050295316,0.98977435,0.0072027384,0.8583986,0.009999999776482582
1515.0,200.0,875.0,4698.55,5,5000,False,13530000,15013,2706,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-15,1579693395,5.494484186172485,15300.192427873611,3554,ip-172-31-17-119,172.31.17.119,15300.192427873611,13530000,2706,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13530000,13530000,1729.814,661.33,3116.066,10.407,22.3375,11.075,0.75,4.999999873689376e-05,0.014233488,-0.041873865,0.05986347,0.9887819,0.0068538166,0.88964874,0.009999999776482582
1515.0,200.0,856.7,4620.07,7,5000,False,13535000,15020,2707,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-21,1579693401,5.587349891662598,15305.779777765274,3554,ip-172-31-17-119,172.31.17.119,15305.779777765274,13535000,2707,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13535000,13535000,1736.306,654.118,3115.781,10.704,22.200000000000003,11.1125,0.75,4.999999873689376e-05,0.025296897,-0.036397852,0.065664575,0.99075526,0.006481999,0.88313377,0.009999999776482582
1515.0,200.0,857.0,4631.55,4,5000,False,13540000,15024,2708,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-26,1579693406,5.6423656940460205,15311.42214345932,3554,ip-172-31-17-119,172.31.17.119,15311.42214345932,13540000,2708,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13540000,13540000,1747.049,651.936,3110.419,10.552,21.5625,11.087499999999999,0.75,4.999999873689376e-05,0.03251132,-0.039108783,0.07592772,0.98824567,0.0057438454,0.8615502,0.009999999776482582
1515.0,200.0,840.6,4549.95,3,5000,False,13545000,15027,2709,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-32,1579693412,5.487371921539307,15316.90951538086,3554,ip-172-31-17-119,172.31.17.119,15316.90951538086,13545000,2709,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13545000,13545000,1743.085,647.106,3106.147,10.483,21.425,11.1,0.75,4.999999873689376e-05,0.0049072,-0.041188493,0.050348837,0.9904357,0.005970708,0.87311727,0.009999999776482582
1515.0,200.0,840.05,4555.97,2,5000,False,13550000,15029,2710,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-37,1579693417,5.547176122665405,15322.456691503525,3554,ip-172-31-17-119,172.31.17.119,15322.456691503525,13550000,2710,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13550000,13550000,1739.138,651.774,3106.956,10.391,21.3125,11.087499999999999,0.75,4.999999873689376e-05,0.01513952,-0.04201398,0.060736697,0.9871403,0.006589765,0.8525529,0.009999999776482582
1515.0,200.0,841.15,4596.62,9,5000,False,13555000,15038,2711,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-43,1579693423,5.647231340408325,15328.103922843933,3554,ip-172-31-17-119,172.31.17.119,15328.103922843933,13555000,2711,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13555000,13555000,1753.809,656.854,3107.561,10.233,21.875,11.075,0.75,4.999999873689376e-05,0.03454139,-0.038990915,0.07724142,0.9865934,0.006767361,0.87846327,0.009999999776482582
1515.0,200.0,856.5,4662.92,5,5000,False,13560000,15043,2712,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-49,1579693429,5.5565266609191895,15333.660449504852,3554,ip-172-31-17-119,172.31.17.119,15333.660449504852,13560000,2712,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13560000,13560000,1767.903,649.373,3102.919,10.245,25.185714285714283,11.085714285714287,0.75,4.999999873689376e-05,0.011406986,-0.039642673,0.054606687,0.99112046,0.0064432966,0.83895016,0.009999999776482582
1515.0,200.0,859.25,4695.6,5,5000,False,13565000,15048,2713,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-43-55,1579693435,5.882363796234131,15339.542813301086,3554,ip-172-31-17-119,172.31.17.119,15339.542813301086,13565000,2713,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13565000,13565000,1775.161,667.536,3102.878,10.229,22.566666666666666,11.077777777777778,0.75,4.999999873689376e-05,0.003028635,-0.039531134,0.045838065,0.9920274,0.0067452616,0.8337246,0.009999999776482582
1515.0,200.0,859.6,4677.72,3,5000,False,13570000,15051,2714,a7674337d1b0487a91a2777f302579d5,2020-01-22_11-44-01,1579693441,6.122196435928345,15345.665009737015,3554,ip-172-31-17-119,172.31.17.119,15345.665009737015,13570000,2714,10,5960e4aa,3_env=SpaceInvadersNoFrameskip-v4,13570000,13570000,1799.043,691.996,3119.358,10.805,22.788888888888888,11.055555555555555,0.75,4.999999873689376e-05,0.028853053,-0.038430877,0.06961719,0.9841156,0.007630434,0.8056089,0.009999999776482582
