episode_reward_mean,episode_len_mean,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,trial_id,experiment_tag,info/weights_norm,info/grad_norm,info/update_ratio,info/episodes_this_iter,info/episodes_so_far,perf/cpu_util_percent,perf/ram_util_percent
614.9894,158.0,119766,False,3544849,,38,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-18,1587553098,3.8960862159729004,141.0983328819275,79585,ip-172-31-19-219,172.31.19.219,141.0983328819275,3544849,38,00000,0,984.5617,11.900395,0.029954875,1140,42986,62.35,15.1
634.73944,156.0,121127,False,3665976,,39,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-22,1587553102,4.169249057769775,145.26758193969727,79585,ip-172-31-19-219,172.31.19.219,145.26758193969727,3665976,39,00000,0,990.9474,12.562805,0.029906027,1140,44126,61.03333333333333,15.116666666666667
635.9256,122.0,120873,False,3786849,,40,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-27,1587553107,4.308571815490723,149.576153755188,79585,ip-172-31-19-219,172.31.19.219,149.576153755188,3786849,40,00000,0,997.25995,11.491931,0.029585617,1142,45268,60.833333333333336,15.1
630.7152,119.0,121433,False,3908282,,41,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-31,1587553111,3.978292465209961,153.55444622039795,79585,ip-172-31-19-219,172.31.19.219,153.55444622039795,3908282,41,00000,0,1003.3785,12.163607,0.029477911,1140,46408,61.866666666666674,15.133333333333333
623.9365,104.66666666666667,120623,False,4028905,,42,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-35,1587553115,3.9732415676116943,157.52768778800964,79585,ip-172-31-19-219,172.31.19.219,157.52768778800964,4028905,42,00000,0,1009.37854,11.888773,0.029354945,1140,47548,70.0,15.1
623.627,115.2,121368,False,4150273,,43,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-38,1587553118,3.891655445098877,161.41934323310852,79585,ip-172-31-19-219,172.31.19.219,161.41934323310852,4150273,43,00000,0,1015.27057,12.649361,0.029356124,1140,48688,65.03333333333335,15.1
623.627,nan,121068,False,4271341,,44,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-43,1587553123,4.086198091506958,165.50554132461548,79585,ip-172-31-19-219,172.31.19.219,165.50554132461548,4271341,44,00000,0,1020.9416,11.758241,0.029149454,1140,49828,62.25000000000001,15.116666666666667
619.2529,124.0,121046,False,4392387,,45,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-46,1587553126,3.9191973209381104,169.4247386455536,79585,ip-172-31-19-219,172.31.19.219,169.4247386455536,4392387,45,00000,0,1026.448,12.202998,0.029039301,1140,50968,71.72,15.1
621.0333,113.0,123407,False,4515794,,46,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-51,1587553131,4.04589056968689,173.47062921524048,79585,ip-172-31-19-219,172.31.19.219,173.47062921524048,4515794,46,00000,0,1031.8278,12.06616,0.028967073,1140,52108,65.96666666666667,15.1
600.7399,103.0,124305,False,4640099,,47,f40be572257d44af82a0f1e316d9b8db,2020-04-22_10-58-55,1587553135,4.099880695343018,177.5705099105835,79585,ip-172-31-19-219,172.31.19.219,177.5705099105835,4640099,47,00000,0,1036.9796,11.846964,0.028779048,1140,53248,64.13333333333334,15.116666666666667
