episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
4.0,0.0,2.18,843.88,26,5000,False,105000,521,21,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-28,1579524748,7.383704900741577,161.47796869277954,6044,ip-172-31-22-183,172.31.22.183,161.47796869277954,105000,21,10,51f92a76,0_env=BreakoutNoFrameskip-v4,105000,105000,2312.18,5129.512,7.933,974.752,2162.462,5000.0,21.727272727272723,11.427272727272726,0.00018310546875,5e-05,0.009272322,0.0060146046,0.0073198737,0.98207456,0.015945988,0.4065075,0.009999999999999998
4.0,0.0,2.22,851.55,30,5000,False,110000,551,22,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-35,1579524755,7.455597639083862,168.9335663318634,6044,ip-172-31-22-183,172.31.22.183,168.9335663318634,110000,22,10,51f92a76,0_env=BreakoutNoFrameskip-v4,110000,110000,2309.991,5129.225,7.764,974.806,2164.51,5000.0,21.727272727272727,11.499999999999998,0.00018310546875,5e-05,0.0023231178,0.00052402203,0.0057092095,0.9870022,0.0070653483,0.39114037,0.009999999999999998
4.0,0.0,2.19,848.55,19,5000,False,115000,570,23,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-43,1579524763,7.374635219573975,176.30820155143738,6044,ip-172-31-22-183,172.31.22.183,176.30820155143738,115000,23,10,51f92a76,0_env=BreakoutNoFrameskip-v4,115000,115000,2303.742,5131.954,7.798,974.288,2170.382,5000.0,23.130000000000003,11.559999999999999,0.00018310546875,5e-05,-0.0025049143,-0.0019106567,0.00433745,0.9861272,0.0047362074,0.4932572,0.009999999999999998
4.0,0.0,2.13,838.73,31,5000,False,120000,601,24,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-50,1579524770,7.4078757762908936,183.71607732772827,6044,ip-172-31-22-183,172.31.22.183,183.71607732772827,120000,24,10,51f92a76,0_env=BreakoutNoFrameskip-v4,120000,120000,2297.657,5134.6,7.833,973.786,2176.13,5000.0,21.527272727272724,11.581818181818182,9.1552734375e-05,5e-05,0.0020429324,-0.00015679188,0.0074863955,0.98427564,0.004972189,0.52871275,0.009999999999999998
4.0,0.0,2.01,819.97,28,5000,False,125000,629,25,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-52-58,1579524778,7.386936902999878,191.10301423072815,6044,ip-172-31-22-183,172.31.22.183,191.10301423072815,125000,25,10,51f92a76,0_env=BreakoutNoFrameskip-v4,125000,125000,2279.225,5138.692,7.825,973.01,2193.728,5000.0,22.99,11.61,4.57763671875e-05,5e-05,0.0022236235,0.004570815,0.004064675,0.9892166,0.01158529,0.6412397,0.009999999999999998
4.0,0.0,1.99,818.41,28,5000,False,130000,657,26,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-05,1579524785,7.347430229187012,198.45044445991516,6044,ip-172-31-22-183,172.31.22.183,198.45044445991516,130000,26,10,51f92a76,0_env=BreakoutNoFrameskip-v4,130000,130000,2269.841,5138.711,7.873,973.007,2202.798,5000.0,21.636363636363633,11.681818181818182,4.57763671875e-05,5e-05,-0.0011910272,-0.0014212976,0.0065228576,0.98485553,0.0067928648,0.6292896,0.009999999999999998
4.0,0.0,1.9,803.28,25,5000,False,135000,682,27,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-12,1579524792,7.428412437438965,205.87885689735413,6044,ip-172-31-22-183,172.31.22.183,205.87885689735413,135000,27,10,51f92a76,0_env=BreakoutNoFrameskip-v4,135000,135000,2268.132,5139.354,7.877,972.885,2204.458,5000.0,23.19,11.690000000000001,4.57763671875e-05,5e-05,-0.004765928,-0.0021943296,0.0030329407,0.99171865,0.0065131015,0.56048346,0.009999999999999998
4.0,0.0,1.83,791.62,26,5000,False,140000,708,28,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-20,1579524800,7.378553152084351,213.25741004943848,6044,ip-172-31-22-183,172.31.22.183,213.25741004943848,140000,28,10,51f92a76,0_env=BreakoutNoFrameskip-v4,140000,140000,2271.72,5136.078,7.845,973.505,2200.975,5000.0,21.66363636363636,11.7,4.57763671875e-05,5e-05,-0.006041801,-0.0033231855,0.003945923,0.98893607,0.0046412805,0.6664747,0.009999999999999998
4.0,0.0,1.73,780.79,32,5000,False,145000,740,29,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-27,1579524807,7.367009878158569,220.62441992759705,6044,ip-172-31-22-183,172.31.22.183,220.62441992759705,145000,29,10,51f92a76,0_env=BreakoutNoFrameskip-v4,145000,145000,2265.96,5140.248,7.853,972.716,2206.571,5000.0,23.109999999999996,11.690000000000001,2.288818359375e-05,5e-05,-0.008876225,-0.006527821,0.004126125,0.9896798,0.006095267,0.64746696,0.009999999999999998
4.0,0.0,1.68,774.97,19,5000,False,150000,759,30,1c2f8293495b4ff99fae6d439bdee012,2020-01-20_12-53-34,1579524814,7.383487224578857,228.0079071521759,6044,ip-172-31-22-183,172.31.22.183,228.0079071521759,150000,30,10,51f92a76,0_env=BreakoutNoFrameskip-v4,150000,150000,2240.62,5125.589,7.899,975.498,2231.525,5000.0,21.40909090909091,11.772727272727273,2.288818359375e-05,5e-05,-0.007994359,-0.008657861,0.0076800673,0.97983205,0.0037148292,0.7016648,0.009999999999999998
