episode_reward_max,episode_reward_min,episode_reward_mean,episode_len_mean,episodes_this_iter,timesteps_this_iter,done,timesteps_total,episodes_total,training_iteration,experiment_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,timesteps_since_restore,iterations_since_restore,num_healthy_workers,trial_id,experiment_tag,info/num_steps_trained,info/num_steps_sampled,info/sample_time_ms,info/grad_time_ms,info/update_time_ms,info/opt_peak_throughput,info/sample_peak_throughput,info/opt_samples,perf/cpu_util_percent,perf/ram_util_percent,info/learner/cur_kl_coeff,info/learner/cur_lr,info/learner/total_loss,info/learner/policy_loss,info/learner/vf_loss,info/learner/vf_explained_var,info/learner/kl,info/learner/entropy,info/learner/entropy_coeff
520.0,85.0,226.7,2679.9,11,5000,False,155000,206,31,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-39,1579602759,7.7593674659729,249.2265021800995,5629,ip-172-31-17-119,172.31.17.119,249.2265021800995,155000,31,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,155000,155000,2064.86,5772.132,18.121,866.231,2421.471,5000.0,19.4,10.6,0.25,5e-05,0.009103942,-0.029887214,0.04584307,0.96251935,0.011566645,0.9743573,0.009999999999999998
520.0,85.0,228.2,2690.88,11,5000,False,160000,217,32,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-47,1579602767,7.736481666564941,256.96298384666443,5629,ip-172-31-17-119,172.31.17.119,256.96298384666443,160000,32,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,160000,160000,2058.683,5765.658,19.451,867.204,2428.737,5000.0,20.154545454545453,10.609090909090908,0.25,5e-05,0.010869661,-0.033659462,0.051075716,0.9614111,0.011206869,0.9348308,0.009999999999999998
520.0,85.0,231.25,2678.78,5,5000,False,165000,222,33,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-32-54,1579602774,7.668783187866211,264.63176703453064,5629,ip-172-31-17-119,172.31.17.119,264.63176703453064,165000,33,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,165000,165000,2053.035,5774.809,20.016,865.829,2435.419,5000.0,19.654545454545453,10.636363636363635,0.25,5e-05,0.021097729,-0.027411386,0.055566818,0.9552452,0.013441907,1.0418178,0.009999999999999998
520.0,85.0,225.45,2656.28,7,5000,False,170000,229,34,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-02,1579602782,7.771866798400879,272.4036338329315,5629,ip-172-31-17-119,172.31.17.119,272.4036338329315,170000,34,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,170000,170000,2049.317,5769.033,19.729,866.696,2439.837,5000.0,19.818181818181817,10.672727272727272,0.25,5e-05,0.0007845439,-0.034861982,0.04369957,0.9604052,0.011117859,1.083251,0.009999999999999998
520.0,85.0,228.35,2651.34,7,5000,False,175000,236,35,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-10,1579602790,7.7031333446502686,280.1067671775818,5629,ip-172-31-17-119,172.31.17.119,280.1067671775818,175000,35,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,175000,175000,2051.519,5772.5,18.704,866.176,2437.218,5000.0,20.263636363636365,10.70909090909091,0.25,5e-05,0.0032951764,-0.03528022,0.046553507,0.95329857,0.011238222,1.0787673,0.009999999999999998
520.0,85.0,225.55,2627.24,10,5000,False,180000,246,36,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-18,1579602798,7.770992755889893,287.8777599334717,5629,ip-172-31-17-119,172.31.17.119,287.8777599334717,180000,36,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,180000,180000,2022.594,5778.117,18.01,865.334,2472.073,5000.0,20.10909090909091,10.736363636363636,0.25,5e-05,0.0010894736,-0.035171054,0.044159062,0.9579114,0.010762261,1.0589104,0.009999999999999998
520.0,85.0,227.3,2608.22,9,5000,False,185000,255,37,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-25,1579602805,7.601903438568115,295.4796633720398,5629,ip-172-31-17-119,172.31.17.119,295.4796633720398,185000,37,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,185000,185000,1982.091,5740.678,18.722,870.977,2522.589,5000.0,19.927272727272726,10.763636363636364,0.25,5e-05,0.0026252787,-0.037455313,0.047636423,0.9563099,0.011009291,1.0308156,0.009999999999999998
520.0,85.0,225.4,2594.8,7,5000,False,190000,262,38,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-33,1579602813,7.702287673950195,303.18195104599,5629,ip-172-31-17-119,172.31.17.119,303.18195104599,190000,38,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,190000,190000,1978.659,5711.253,18.437,875.465,2526.964,5000.0,19.754545454545454,10.772727272727273,0.25,5e-05,-0.00074165344,-0.037744775,0.044831906,0.9587841,0.010572386,1.0471878,0.009999999999999998
520.0,70.0,220.7,2533.8,9,5000,False,195000,271,39,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-41,1579602821,7.609709024429321,310.7916600704193,5629,ip-172-31-17-119,172.31.17.119,310.7916600704193,195000,39,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,195000,195000,1977.174,5692.069,18.508,878.415,2528.862,5000.0,19.63636363636364,10.818181818181818,0.25,5e-05,0.0070104552,-0.036447763,0.051259886,0.95379555,0.009161187,1.0091966,0.009999999999999998
520.0,45.0,220.45,2489.16,9,5000,False,200000,280,40,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-48,1579602828,7.612934589385986,318.4045946598053,5629,ip-172-31-17-119,172.31.17.119,318.4045946598053,200000,40,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,200000,200000,1980.291,5663.947,19.048,882.777,2524.881,5000.0,20.89090909090909,10.836363636363636,0.25,5e-05,0.008310992,-0.03698037,0.052329175,0.95636463,0.010844884,0.97490436,0.009999999999999998
520.0,45.0,225.55,2516.94,11,5000,False,205000,291,41,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-33-56,1579602836,8.064186811447144,326.46878147125244,5629,ip-172-31-17-119,172.31.17.119,326.46878147125244,205000,41,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,205000,205000,1993.408,5681.1,18.707,880.111,2508.268,5000.0,19.945454545454545,10.900000000000002,0.25,5e-05,-0.001769394,-0.034301933,0.04005083,0.9663041,0.01006849,1.0035416,0.009999999999999998
520.0,45.0,232.75,2551.2,5,5000,False,210000,296,42,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-34-04,1579602844,7.8072850704193115,334.27606654167175,5629,ip-172-31-17-119,172.31.17.119,334.27606654167175,210000,42,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,210000,210000,1993.955,5687.365,18.461,879.142,2507.58,5000.0,19.80909090909091,10.936363636363637,0.25,5e-05,0.024337335,-0.031657405,0.063246116,0.94858456,0.010983689,0.9997298,0.009999999999999998
520.0,45.0,231.95,2478.06,8,5000,False,215000,304,43,caffbba0dfb24834a7e67ebc8367a600,2020-01-21_10-34-12,1579602852,7.824201583862305,342.10026812553406,5629,ip-172-31-17-119,172.31.17.119,342.10026812553406,215000,43,10,bf430e66,3_env=SpaceInvadersNoFrameskip-v4,215000,215000,1991.389,5705.887,17.617,876.288,2510.81,5000.0,20.236363636363635,10.981818181818182,0.25,5e-05,0.0015087095,-0.037338413,0.046641853,0.95918924,0.009508141,1.0171763,0.009999999999999998
